name,value,year,lastValue,rank
DOGE,5.797694,2018.09,3.403877,23
STRAT,5.788792,2017.07,8.543373,30
VET,5.774502,2018.11,7.205622,22
QTUM,5.745624,2018.08,8.140582,26
NEO,5.732739,2019.03,4.699443,18
LTC,5.684397,2014.02,6.311355,3
ZIL,5.665639,2018.07,8.767489,32
SNT,5.638842,2018.05,3.216170,57
BAT,5.633000,2018.01,1.692210,23
NANO,5.622998,2018.06,11.389970,42
BTS,5.564109,2017.07,2.356583,25
DCR,5.531680,2018.03,5.363678,27
ZEC,5.530829,2017.11,5.959721,19
ADA,5.523996,2017.11,6.288991,11
HC,5.512920,2018.05,2.469543,70
DGD,5.493780,2018.05,4.624700,100
AE,5.490755,2018.03,6.056016,43
ETC,5.485925,2018.12,9.665351,19
STRAT,5.483320,2017.08,5.788792,34
LRC,5.426128,2018.05,2.107269,72
IOST,5.404165,2018.05,1.938208,53
SC,5.378246,2018.06,9.549148,50
DCR,5.363678,2018.02,7.019407,27
SNT,5.353395,2018.03,6.039266,51
ARDR,5.347894,2018.02,18.372300,56
ZEC,5.331184,2017.09,3.548997,17
FCT,5.278404,2018.01,1.961780,57
GBYTE,5.250830,2018.01,1.585162,101
NEO,5.249701,2019.01,5.173545,18
WAVES,5.234290,2017.09,3.509130,18
AION,5.219233,2018.05,2.406726,84
PPT,5.200753,2017.12,1.346630,48
GNT,5.194824,2018.06,5.819194,58
NEO,5.173545,2018.12,10.506600,18
ZRX,5.143425,2018.08,5.070591,36
LSK,5.138097,2018.09,4.731350,30
ZRX,5.070591,2018.07,6.820823,36
DOGE,5.057971,2018.02,10.297974,22
DCR,5.045145,2018.07,7.321957,29
REQ,5.021458,2018.01,0.431629,109
BTG,5.016933,2018.07,7.728341,25
OMG,4.993185,2018.10,6.093074,28
MAID,4.984095,2018.01,2.274248,59
REP,4.970559,2018.03,6.424385,31
WAN,4.967777,2018.06,9.330369,83
ELF,4.961950,2018.05,1.306607,78
AE,4.958699,2018.07,8.457431,48
EOS,4.957109,2017.11,2.497667,5
LSK,4.947864,2017.11,6.125659,27
WTC,4.927474,2018.03,6.172383,67
DGB,4.925079,2018.05,1.810490,37
BAT,4.913640,2018.05,1.993570,24
HC,4.909432,2018.02,11.132401,64
BTM,4.886163,2018.04,3.885375,51
MKR,4.869446,2018.06,6.423201,15
WAVES,4.850450,2017.10,5.234290,19
ZRX,4.842250,2018.03,6.535389,33
WTC,4.818054,2018.05,2.496814,73
XZC,4.788451,2018.01,1.355694,68
BCD,4.749258,2018.06,8.515045,44
LSK,4.731350,2018.08,6.331007,30
BTG,4.723826,2018.11,4.398248,27
NEO,4.699443,2019.02,5.249701,18
ZEC,4.686533,2017.07,3.477608,14
PPT,4.681823,2018.06,8.879893,59
XEM,4.664619,2017.05,1.447740,11
ETC,4.652343,2019.03,4.323778,19
DGD,4.624700,2018.04,9.865880,97
BCN,4.611035,2018.08,6.597788,40
KNC,4.590665,2018.01,1.445655,71
ONT,4.583971,2018.09,3.630876,16
KNC,4.580685,2018.02,4.590665,76
XLM,4.579525,2017.11,2.150123,8
POWR,4.556151,2018.01,2.464832,69
BCN,4.549125,2018.09,4.611035,40
OMG,4.549042,2018.11,4.993185,29
ZIL,4.544613,2018.08,5.665639,32
KMD,4.542723,2018.02,10.831845,42
MKR,4.537944,2018.11,3.608390,15
WAVES,4.526110,2017.06,0.622300,13
USDT,4.525137,2017.11,4.378046,9
STRAT,4.485489,2018.06,7.526776,55
REP,4.480652,2018.06,4.324595,33
GAS,4.478654,2018.02,2.989305,101
ETN,4.458586,2018.03,4.289628,62
PAY,4.442768,2018.01,2.452832,90
DRGN,4.442611,2018.02,6.085601,113
ARK,4.438493,2018.02,7.712901,57
ZRX,4.422590,2018.11,3.439075,38
DOGE,4.408125,2018.11,6.778343,24
BTG,4.407293,2018.08,5.016933,25
BTG,4.398248,2018.10,3.684289,26
PPT,4.390676,2018.04,7.820320,58
STEEM,4.381439,2018.07,6.444927,38
USDT,4.378046,2017.10,3.501490,9
DCR,4.368179,2018.08,5.045145,29
STEEM,4.342265,2018.04,10.783563,37
REP,4.324595,2018.05,2.814955,33
ETC,4.323778,2019.02,5.831945,19
WAVES,4.316420,2018.06,7.464370,22
ARDR,4.307076,2017.12,2.460306,51
LRC,4.293348,2018.02,1.396064,66
ETN,4.289628,2018.02,4.333224,62
VERI,4.282108,2018.03,6.760767,92
BTS,4.279019,2018.08,4.211604,41
KMD,4.278835,2018.03,4.542723,42
ZRX,4.272314,2018.01,1.056090,32
ZRX,4.271458,2018.09,5.143425,36
QTUM,4.266280,2018.09,5.745624,26
ZEC,4.246997,2018.12,6.096491,22
XRP,4.234734,2015.02,7.533403,2
ARDR,4.233720,2018.05,2.368898,62
BTS,4.211604,2018.07,5.902698,41
SYS,4.211227,2018.01,1.693433,86
