name,value,year,lastValue,rank
XLM,388.774433,2017.06,45.039289,4
BTM,388.537485,2018.03,327.882387,45
STEEM,387.755354,2017.07,308.418934,22
MITH,387.635829,2018.05,125.296561,124
BTS,387.154360,2017.09,352.810394,29
BTS,385.988479,2018.04,600.038193,39
XEM,385.423805,2019.03,369.403167,19
STRAT,385.043345,2017.10,624.871313,38
SAN,383.526209,2018.01,120.677748,87
ARK,382.749729,2018.05,212.120855,62
ENG,381.997494,2018.01,44.264024,84
FUN,380.292291,2018.01,108.487799,90
GAS,378.957520,2018.03,447.865450,102
KCS,378.530708,2018.03,607.179020,47
DGB,378.380747,2018.08,293.079678,36
SYS,377.421169,2018.03,256.952478,94
PAY,377.291463,2017.09,96.323571,64
WAVES,375.779000,2018.04,667.759000,21
LSK,375.720570,2018.10,513.809667,30
RDD,375.552191,2018.01,34.348751,79
BTM,374.666187,2018.01,112.881216,43
DCR,372.103844,2018.09,436.817908,28
BCN,370.848345,2017.09,224.107281,28
CVC,370.338718,2018.01,105.036179,94
XEM,369.403167,2019.02,604.254087,19
BTG,368.428939,2018.09,440.729301,24
DCR,368.311007,2018.11,333.134293,30
NXT,366.407205,2017.12,61.422013,87
ONT,365.586683,2018.10,458.397136,15
ONT,363.087603,2018.08,803.477944,15
WAVES,362.347000,2017.07,452.611000,14
NANO,361.881034,2018.07,562.299786,41
MKR,361.862964,2019.01,289.184554,15
STRAT,361.243816,2018.04,794.304011,53
GNT,360.946791,2018.03,308.012033,51
MKR,360.839045,2018.10,342.036393,14
SNT,359.972460,2018.06,563.884206,56
DGB,359.275111,2018.06,492.507939,36
DGB,359.064545,2018.03,414.328917,33
SC,358.829227,2017.07,266.749767,28
DRGN,358.677198,2018.03,444.261138,114
ICX,358.107824,2018.09,394.629814,34
ARK,357.440623,2017.12,207.807525,51
BTS,357.310637,2017.12,148.766993,35
KNC,355.118998,2018.05,130.682670,84
HC,354.957400,2018.06,551.291957,70
ZEC,354.899725,2017.08,468.653272,15
WTC,353.803198,2018.06,481.805447,74
BTS,352.810394,2017.08,556.410867,27
XRP,352.168302,2015.07,254.649068,1
WAVES,350.913000,2017.08,362.347000,16
MKR,350.792328,2018.07,486.944630,14
SC,350.569465,2018.04,686.753877,48
DGD,350.440000,2018.01,202.154000,81
USDT,350.148972,2017.09,319.958100,8
BCN,349.983098,2017.12,224.414111,34
QTUM,349.483074,2018.11,349.129787,27
QTUM,349.129787,2018.10,426.628024,26
DGB,348.883652,2018.09,378.380747,36
ONT,348.442648,2018.11,365.586683,15
DCR,347.975167,2017.12,150.900495,26
ZEC,347.760761,2017.06,111.826255,11
GBYTE,346.382297,2018.02,525.082997,108
XLM,345.620704,2017.09,199.585759,7
ZIL,345.396692,2018.09,454.461304,31
ETHOS,344.641257,2018.01,111.645203,115
CNX,343.914704,2018.03,293.114651,58
ZRX,343.907452,2018.10,427.145833,36
AE,343.702866,2018.04,549.075459,46
ZEC,342.252065,2019.01,424.699693,21
MKR,342.036393,2018.09,390.377327,14
DOGE,340.387652,2018.08,311.174076,22
VERI,338.653949,2017.08,176.496040,52
R,338.135584,2018.03,264.208025,54
PIVX,336.770300,2018.03,331.819065,70
PIVX,336.290852,2018.05,216.181541,78
NAS,335.591620,2018.06,396.879350,91
LTC,333.811993,2014.03,568.439658,2
DCR,333.134293,2018.10,372.103844,29
ETHOS,332.098574,2018.03,285.888840,131
PIVX,331.819065,2018.02,642.160616,70
DOGE,331.768244,2017.06,66.664319,13
XMR,331.700454,2017.05,286.498173,6
LTC,328.534934,2014.06,294.193093,2
BTM,327.882387,2018.02,374.666187,45
HC,327.531784,2017.11,242.648248,54
BTS,326.311170,2018.09,427.901860,40
QASH,326.098150,2018.02,348.530000,68
VTC,324.334091,2017.12,138.784420,89
AION,324.009243,2018.06,521.923343,85
NAS,323.541320,2018.02,196.606100,79
REP,322.845600,2018.08,403.497600,32
REP,322.511200,2017.12,177.982200,29
AE,322.297606,2018.01,135.302871,40
STEEM,322.087509,2017.09,296.492391,27
SNT,321.617021,2018.04,535.339477,55
XIN,320.988665,2018.06,533.700220,63
WICC,320.050626,2018.06,296.057904,105
USDT,319.958100,2017.08,224.437398,8
WAVES,318.643000,2017.11,485.045000,19
XVG,318.638082,2018.08,406.742014,48
PPT,318.621693,2018.07,468.182349,59
DOGE,318.465574,2018.04,621.726561,22
STEEM,317.433160,2017.10,322.087509,29
FCT,316.168669,2018.03,257.649944,60
GNT,315.922580,2018.07,519.482406,58
WAVES,315.316390,2019.01,157.592921,24
MONA,315.230502,2018.03,237.572603,90
BTG,315.179691,2018.12,472.382570,27
VTC,314.353182,2018.01,324.334091,97
STEEM,313.856075,2018.08,438.143877,37
AION,313.663990,2018.03,263.449182,74
ZEC,312.816074,2019.03,287.047254,21
MKR,311.871799,2018.04,627.680473,14
WAVES,311.413000,2018.07,431.642000,21
DOGE,311.174076,2018.07,408.089278,22
KCS,309.945558,2018.05,207.426171,53
LSK,309.818365,2018.11,375.720570,31
STEEM,308.418934,2017.06,64.261006,20
GNT,308.012033,2018.02,907.877279,51
SYS,307.850382,2018.05,377.421169,104
STORJ,307.238045,2018.01,77.517744,80
LTC,306.358106,2014.04,333.811993,2
MONA,305.661102,2018.05,190.881194,100
BAT,304.374000,2018.11,170.755000,25
FUN,304.340823,2018.03,237.624838,99
ZIL,304.128515,2018.03,464.167015,29
USDC,303.768812,2019.02,288.816454,26
BCD,303.737481,2018.10,198.307930,44
GAS,302.819172,2018.05,158.068584,113
DASH,302.789487,2017.03,115.273070,7
BCD,302.187612,2018.07,474.925773,43
SC,301.476145,2018.08,399.776095,49
LRC,300.291035,2018.03,429.334835,65
ZIL,299.281304,2018.10,345.396692,32
XTZ,299.053526,2018.12,794.711088,20
MAID,298.960649,2017.09,149.755476,44
GAS,298.930506,2018.01,169.390827,92
BTS,298.744670,2018.10,326.311170,41
QASH,298.314100,2018.05,207.665500,75
LRC,298.083185,2018.06,542.612802,73
KIN,297.894122,2018.01,51.823002,71
STEEM,296.492391,2017.08,387.755354,25
STEEM,295.685560,2017.12,216.323522,32
ZIL,295.502465,2018.04,304.128515,31
XTZ,294.826017,2019.01,299.053526,20
DCR,294.532447,2018.04,553.167969,28
LTC,294.193093,2014.05,306.358106,2
CNX,293.114651,2018.02,208.590488,58
DGB,293.079678,2018.07,359.275111,36
BAT,292.916000,2018.06,491.364000,23
XRP,292.147928,2016.11,289.655692,2
RDD,292.146279,2018.05,122.156146,95
ELF,290.922500,2018.03,397.027500,69
NANO,289.793709,2018.10,398.524313,42
XRP,289.655692,2016.10,210.838195,2
KCS,289.518546,2018.06,309.945558,53
MKR,289.184554,2018.12,453.794407,15
USDC,288.816454,2019.01,178.770938,26
QASH,288.531950,2018.03,326.098150,68
REP,288.509100,2017.07,272.707600,20
ONT,288.372384,2019.03,179.253083,16
KMD,288.273873,2017.12,242.701271,38
ZEC,287.047254,2019.02,342.252065,21
XMR,286.498173,2017.04,184.160815,6
BTM,286.324820,2018.08,409.260304,51
WAN,286.210474,2018.07,496.777743,83
ETHOS,285.888840,2018.02,344.641257,129
NAS,285.629805,2018.03,323.541320,80
WTC,285.472550,2018.01,239.697000,62
CNX,284.872019,2018.05,220.424336,64
CND,284.847266,2018.02,141.780463,110
STRAT,284.087766,2017.11,385.043345,43
DOGE,283.171751,2019.01,263.285351,25
XVG,283.170297,2018.09,318.638082,48
REP,281.495500,2018.04,497.055900,32
STRAT,281.392259,2018.07,448.548851,54
ZIL,280.920002,2018.11,299.281304,33
ELF,280.765000,2018.06,496.195000,79
LSK,280.592223,2017.07,149.301823,19
GBYTE,279.250169,2018.03,346.382297,110
MKR,277.427317,2019.02,361.862964,15
ZRX,277.283347,2018.04,484.224990,34
KMD,277.033341,2018.04,427.883522,45
AE,276.669867,2018.11,245.808636,49
STEEM,275.703180,2018.09,313.856075,37
DGD,275.484000,2018.06,549.378000,101
GNT,275.374555,2017.09,208.077232,38
STORM,273.986378,2018.05,129.346777,133
XRP,273.755592,2016.03,229.580922,2
ARK,273.575883,2017.10,231.089227,44
KMD,273.369632,2018.06,417.840872,46
VET,272.996726,2018.12,577.450153,22
DOGE,272.983974,2017.07,331.768244,15
REP,272.707600,2017.06,181.383400,18
AE,272.512782,2018.09,403.922347,47
RDN,272.147744,2018.01,175.504727,113
WAVES,272.119726,2019.02,315.316390,24
BAT,271.738000,2018.07,292.916000,23
GAS,269.464135,2017.10,118.900625,72
ETHOS,269.397859,2018.05,154.444600,148
ICX,268.318674,2018.10,358.107824,35
WAVES,268.120448,2019.03,272.119726,24
DGB,267.511531,2018.10,348.883652,37
BCD,266.851207,2018.08,302.187612,43
SC,266.749767,2017.06,31.903217,27
XLM,266.626291,2017.07,388.774433,5
REP,266.615800,2017.09,194.746200,24
GXC,266.043600,2018.05,158.836200,59
BAT,264.922000,2018.08,271.738000,23
GXC,264.871200,2018.02,236.538700,53
DRGN,264.221578,2018.05,144.046907,128
R,264.208025,2018.02,203.636489,54
ARK,264.138357,2018.06,382.749729,62
AION,263.449182,2018.02,528.980363,74
BCD,263.316336,2018.11,303.737481,45
DOGE,263.285351,2018.12,440.812519,24
XRP,262.606741,2015.08,352.168302,1
GNT,261.373786,2017.12,184.104237,46
SNT,261.302789,2017.12,113.154777,45
RDD,260.357005,2018.03,209.178746,85
NANO,260.020712,2018.11,289.793709,43
KNC,259.561444,2017.10,254.818535,54
DENT,259.303750,2018.02,259.186987,83
DENT,259.186987,2018.01,6.181644,78
XRP,258.343800,2016.04,273.755592,2
DGB,257.919545,2017.06,8.112383,19
FCT,257.649944,2018.02,527.840365,60
POWR,257.472845,2018.02,455.615060,73
SYS,256.952478,2018.02,421.122732,92
XRP,256.452858,2015.05,252.255288,1
BAT,255.674000,2017.10,244.449000,20
BTS,255.487961,2018.11,298.744670,42
XRP,254.649068,2015.06,256.452858,1
SC,252.827905,2018.10,301.476145,51
PAY,252.765437,2017.10,377.291463,69
ARDR,252.496123,2018.06,423.371990,61
XRP,252.255288,2015.04,389.032252,1
FCT,251.341228,2018.05,181.020113,66
XIN,251.089152,2018.07,320.988665,64
VET,250.652077,2019.03,219.142902,22
XRP,250.163403,2015.09,262.606741,2
EOS,249.766733,2017.10,398.523490,4
WTC,249.681419,2018.04,492.747392,71
NXT,248.998737,2018.05,116.441435,116
VERI,248.749764,2018.04,428.210814,98
LOOM,247.834573,2018.05,41.389988,74
ICX,247.666259,2018.11,268.318674,36
HC,246.954315,2018.04,403.543663,68
DOGE,246.876828,2017.09,197.572304,18
XTZ,246.837105,2019.03,231.480460,20
SC,246.225265,2018.11,252.827905,53
ARDR,246.030599,2017.11,193.647061,49
SC,245.934238,2017.08,358.829227,32
AE,245.808636,2018.10,272.512782,48
SNT,245.586009,2018.07,359.972460,57
PAY,245.283200,2017.12,161.495541,82
PIVX,244.766601,2017.12,147.951048,62
BAT,244.449000,2017.09,116.111000,19
SC,244.176783,2017.09,245.934238,34
BNT,243.813774,2018.05,98.490241,90
KNC,243.646679,2018.03,458.068525,75
LTC,243.606662,2014.07,328.534934,2
KIN,242.744366,2018.02,297.894122,76
KMD,242.701271,2017.11,222.260814,37
HC,242.648248,2017.10,959.202720,47
VERI,242.118447,2018.05,248.749764,101
BCN,241.363230,2017.10,370.848345,30
DOGE,241.024466,2017.12,128.673014,21
AION,240.672571,2018.04,313.663990,81
WTC,239.697000,2017.12,112.562920,59
XRP,239.694615,2016.12,292.147928,2
MANA,239.465124,2018.01,38.815283,63
GXC,239.299200,2018.03,264.871200,53
DGB,239.297847,2018.11,267.511531,38
USDC,238.964776,2019.03,303.768812,26
DENT,238.923409,2018.03,259.303750,84
ETC,238.854521,2017.04,121.828082,9
BCN,238.609512,2018.11,417.868515,41
GTO,238.487068,2018.05,46.733430,135
XRP,238.429576,2017.02,229.312700,2
PART,238.416051,2018.03,198.455263,123
ONT,238.314715,2018.12,348.442648,16
FCT,237.837041,2017.09,171.348639,43
FUN,237.624838,2018.02,380.292291,97
MONA,237.572603,2018.02,580.166898,88
STEEM,237.468634,2018.10,275.703180,38
FUN,237.400818,2018.05,140.004862,109
DOGE,237.292659,2019.03,228.611251,25
SMART,236.986978,2018.01,23.243476,114
ARDR,236.889753,2018.04,398.695703,60
XRP,236.791502,2016.07,201.039207,2
GXC,236.538700,2018.01,115.793784,50
HT,235.930944,2018.06,139.548558,42
LINK,235.799200,2018.01,72.764300,28
BTG,235.776178,2019.01,315.179691,28
BTS,235.658344,2017.06,38.692897,22
WAX,235.434767,2018.05,88.153724,65
LTC,234.697395,2014.08,243.606662,2
VET,234.644707,2019.01,272.996726,22
NAS,234.400985,2018.07,335.591620,92
XRP,234.112149,2016.05,258.343800,2
IOST,234.014284,2018.03,315.124406,46
IOST,232.536360,2018.07,389.775960,52
BAT,231.729000,2018.09,264.922000,23
XTZ,231.480460,2019.02,294.826017,20
ARK,231.089227,2017.09,55.329785,42
GNT,230.576837,2018.08,315.922580,59
LOOM,230.356197,2018.06,247.834573,76
XZC,230.325140,2018.03,220.580729,71
SMART,230.249296,2018.02,236.986978,128
XRP,229.580922,2016.02,203.395183,2
XRP,229.312700,2017.01,239.694615,2
XVG,228.998364,2018.10,283.170297,49
CMT,228.781657,2018.06,181.259823,116
LSK,228.757409,2017.08,280.592223,22
DOGE,228.611251,2019.02,283.171751,25
LTC,228.536448,2017.01,192.221835,3
LINK,228.459700,2018.03,173.100900,28
ETC,227.567915,2016.08,76.439027,8
MAID,227.424784,2017.12,148.604183,55
WTC,226.531279,2018.07,353.803198,75
STEEM,226.171065,2018.11,237.468634,39
HC,224.904394,2018.07,354.957400,71
XRP,224.573575,2014.01,214.680817,1
USDT,224.437398,2017.07,107.500939,6
BCN,224.414111,2017.11,241.363230,34
OMG,224.279011,2018.12,454.904181,29
BCN,224.107281,2017.08,402.340277,26
XRP,224.099076,2017.03,238.429576,2
NXT,223.254509,2018.02,626.887448,103
BAT,223.210130,2019.03,138.816119,27
REP,222.347400,2018.09,322.845600,32
KMD,222.260814,2017.10,201.350962,33
NANO,222.142220,2018.08,361.881034,41
NPXS,221.982915,2018.11,194.310927,54
ZRX,221.503390,2018.12,442.258957,38
PIVX,220.869614,2018.06,336.290852,80
XZC,220.580729,2018.02,478.845129,71
BTM,220.532798,2018.09,286.324820,50
CNX,220.424336,2018.04,343.914704,63
GBYTE,220.303528,2017.07,120.369777,55
XMR,219.510179,2017.01,110.840792,6
VET,219.142902,2019.02,234.644707,22
MCO,218.583514,2018.01,62.448934,60
BTG,218.273346,2019.03,175.676609,28
MITH,217.736038,2018.08,157.988626,131
STRAT,217.397535,2018.08,281.392259,54
LTC,217.123932,2016.06,167.873296,3
KIN,216.978829,2018.03,242.744366,76
KCS,216.739922,2018.07,289.518546,53
STEEM,216.323522,2017.11,317.433160,32
PIVX,216.181541,2018.04,336.770300,76
KCS,216.098457,2018.08,216.739922,53
XLM,215.012278,2017.10,345.620704,7
BAT,214.674034,2018.12,304.374000,26
OMG,214.000707,2019.01,224.279011,30
DGD,213.956000,2018.07,275.484000,102
ELA,213.766220,2018.06,241.091585,83
LRC,213.405929,2018.07,298.083185,74
LTC,213.377827,2016.07,217.123932,3
STEEM,213.096298,2016.08,15.636748,15
MAID,213.087471,2018.06,169.642440,68
REP,213.085400,2017.10,266.615800,26
GAS,212.989600,2018.06,302.819172,115
SC,212.867441,2017.12,111.741605,41
GNT,212.771367,2017.10,275.374555,40
WAVES,212.465000,2018.10,212.272000,22
WAVES,212.272000,2018.09,188.692000,21
ARK,212.120855,2018.04,404.512126,61
ENG,211.834259,2018.05,111.229749,102
CNX,211.629513,2018.06,284.872019,64
XRP,210.838195,2016.09,202.266419,2
LRC,210.726906,2018.04,300.291035,70
QTUM,210.422730,2019.01,189.517518,29
TUSD,210.227305,2019.01,198.289661,31
XVG,209.634230,2018.11,228.998364,50
CTXC,209.591105,2018.06,298.019585,121
VERI,209.361041,2018.06,242.118447,103
POWR,209.347861,2018.05,111.150945,82
GBYTE,209.217852,2017.08,220.303528,65
TUSD,209.207500,2019.02,210.227305,31
RDD,209.178746,2018.02,375.552191,84
HC,208.848054,2018.08,224.904394,72
FCT,208.729260,2017.07,128.233783,35
CNX,208.590488,2018.01,162.792174,54
NEBL,208.461250,2018.05,99.045846,130
WTC,208.416423,2017.10,46.665659,50
BNT,208.275404,2018.06,243.813774,92
GNT,208.077232,2017.08,389.886466,35
GXC,207.960600,2018.06,266.043600,59
ARK,207.807525,2017.11,273.575883,50
QASH,207.665500,2018.04,288.531950,74
KCS,207.426171,2018.04,378.530708,52
KNC,206.600569,2018.06,355.118998,86
BNB,206.361018,2017.12,128.681565,6
DCR,206.026156,2017.09,159.855812,22
TUSD,205.516927,2019.03,209.207500,31
XZC,204.374131,2018.05,130.522992,79
REQ,204.328365,2018.02,502.145756,119
R,203.636489,2018.01,41.550129,51
POWR,203.595567,2018.03,257.472845,73
XRP,203.395183,2016.01,139.949725,2
BTS,203.284378,2017.10,387.154360,31
ENG,202.906304,2018.02,381.997494,90
NXS,202.898830,2018.02,176.977882,106
NPXS,202.778283,2018.09,188.915795,49
LTC,202.711223,2017.02,228.536448,3
MAID,202.652065,2017.07,179.445177,36
MAID,202.569248,2017.10,298.960649,46
XRP,202.266419,2016.08,236.791502,2
VERI,202.155167,2017.12,103.301574,77
DGD,202.154000,2017.12,122.325200,75
KMD,201.350962,2017.09,93.803615,31
XRP,201.039207,2016.06,234.112149,2
DCR,200.997490,2017.10,206.026156,23
NEBL,200.266881,2018.03,164.764345,116
POLY,199.852843,2018.06,167.839265,100
MONA,199.830152,2018.06,305.661102,102
XLM,199.585759,2017.08,266.626291,7
BAT,199.357000,2018.04,405.679000,23
BNB,199.268000,2017.09,10.045200,6
ENG,199.267769,2018.03,202.906304,92
PART,198.455263,2018.02,164.476908,121
NXT,198.454335,2018.03,223.254509,105
BCD,198.307930,2018.09,266.851207,43
TUSD,198.289661,2018.12,172.640726,30
PAY,198.253640,2018.02,444.276795,96
LTC,198.109559,2016.11,183.737744,3
SNT,197.827987,2018.08,245.586009,57
LINK,197.645350,2018.05,95.789400,30
DOGE,197.572304,2017.08,272.983974,17
MAID,197.553610,2018.02,498.409548,62
VERI,197.250859,2017.09,338.653949,59
NAS,196.606100,2018.01,61.718880,74
BNB,196.467000,2017.10,199.268000,6
LTC,196.290700,2017.03,202.711223,3
BNT,196.252980,2018.03,189.902623,81
FCT,196.177999,2017.12,101.725650,53
SYS,195.504644,2018.06,307.850382,106
REP,194.746200,2017.08,288.509100,23
ZIL,194.738977,2019.01,143.260254,35
NPXS,194.310927,2018.10,202.778283,52
ARDR,194.192515,2017.07,136.567227,33
GBYTE,194.179486,2017.09,209.217852,72
CND,194.171520,2018.03,284.847266,112
IOST,193.820760,2018.04,234.014284,51
BTM,193.707922,2018.11,193.321960,55
ARDR,193.647061,2017.10,139.887901,43
HT,193.363773,2018.07,235.930944,42
BTM,193.321960,2018.10,220.532798,53
REQ,193.243256,2018.05,100.931236,136
MITH,193.183676,2018.06,387.635829,127
SMART,193.005870,2018.03,230.249296,130
REQ,192.560709,2018.03,204.328365,121
LTC,192.221835,2016.12,198.109559,3
DGB,192.156484,2017.09,163.210008,26
MONA,190.881194,2018.04,315.230502,97
XRP,190.642010,2015.10,250.163403,2
ELF,190.570000,2018.07,280.765000,80
BNT,189.902623,2018.02,179.970710,80
QTUM,189.517518,2018.12,349.483074,28
SNT,189.156984,2017.08,146.828881,34
MANA,188.810193,2018.05,72.130650,73
WAVES,188.692000,2018.08,311.413000,21
ONT,187.817527,2019.01,238.314715,16
AION,187.767497,2018.07,324.009243,86
ETH,187.200922,2016.02,71.176658,1
RDD,186.869735,2018.06,292.146279,97
QTUM,186.652485,2019.03,167.779404,29
QASH,185.576300,2018.06,298.314100,77
ETN,185.567473,2018.05,128.221346,67
WAVES,185.264000,2018.11,212.465000,22
GNT,184.714840,2017.05,64.154668,26
PPT,184.609760,2018.08,318.621693,60
ETHOS,184.536982,2018.06,269.397859,152
XMR,184.160815,2017.03,182.228687,6
GNT,184.104237,2017.11,212.771367,45
NXS,183.840804,2018.03,202.898830,108
LTC,183.737744,2016.10,181.233098,3
DCR,183.643464,2018.12,368.311007,31
MCO,183.445348,2018.05,60.476893,70
MAID,183.272866,2018.03,197.553610,62
WTC,182.630362,2018.09,163.009933,77
XMR,182.228687,2017.02,219.510179,6
ZRX,181.968082,2019.01,221.503390,39
KIN,181.640341,2018.05,128.426951,85
REP,181.383400,2017.05,127.546100,16
CMT,181.259823,2018.05,47.685205,114
LTC,181.233098,2016.09,170.835349,3
DGB,181.049020,2018.04,359.064545,35
FCT,181.020113,2018.04,316.168669,65
PIVX,180.716276,2017.09,105.637861,49
NXT,180.329487,2017.08,140.763094,61
OMG,180.056684,2019.03,154.775730,30
BNT,179.970710,2018.01,75.054243,75
MAID,179.445177,2017.06,116.698333,33
PAY,179.265959,2018.05,166.706628,108
ONT,179.253083,2019.02,187.817527,16
LTC,179.083663,2015.11,127.360317,3
USDC,178.770938,2018.12,132.263916,25
REP,177.982200,2017.11,213.085400,28
KMD,177.291563,2018.07,273.369632,46
AOA,177.110036,2018.11,71.467436,60
NXS,176.977882,2018.01,79.802356,98
BTG,175.676609,2019.02,235.776178,28
R,175.628628,2018.05,150.516918,60
GNT,175.364785,2018.09,230.576837,59
LINK,175.274050,2018.11,112.386750,32
NAS,174.850280,2018.04,285.629805,87
GNT,173.484783,2018.04,360.946791,56
LINK,173.100900,2018.02,235.799200,28
FUN,172.807761,2018.06,237.400818,111
TUSD,172.640726,2018.11,107.678461,29
LTC,172.610028,2015.08,164.402970,2
AGI,171.494658,2018.03,239.844465,100
FCT,171.348639,2017.08,208.729260,40
XRP,170.957406,2015.11,190.642010,2
LTC,170.835349,2016.08,213.377827,3
BAT,170.755000,2018.10,231.729000,24
IOST,170.006760,2018.08,232.536360,52
MAID,169.642440,2018.05,112.100853,68
DGD,169.425800,2017.09,141.230600,57
WAX,169.408263,2018.02,433.325278,59
GAS,169.390827,2017.12,130.930270,85
SYS,169.343259,2017.12,133.097153,79
BAT,169.221000,2017.12,166.955000,22
MAID,169.194413,2018.08,151.318592,70
CND,169.007190,2018.05,88.444460,126
STRAT,168.907670,2018.09,217.397535,53
XRP,168.555267,2014.02,224.573575,1
LTC,167.873296,2016.05,147.408312,3
PAX,167.865500,2018.12,132.331435,52
POLY,167.839265,2018.05,81.085596,98
ETP,167.791617,2018.09,109.991312,93
QTUM,167.779404,2019.02,210.422730,29
XIN,167.574630,2018.08,251.089152,65
DCR,167.312119,2019.01,183.643464,32
BAT,166.955000,2017.11,255.674000,21
PAY,166.706628,2018.03,198.253640,98
ARDR,166.298451,2018.07,252.496123,62
BAT,166.002492,2019.01,214.674034,27
GBYTE,165.815633,2018.05,111.051748,123
GNT,165.699463,2018.11,149.479640,64
DGD,165.043400,2017.06,59.904800,38
RLC,164.881581,2018.01,53.998552,86
NEBL,164.764345,2018.02,105.467575,114
LSK,164.741792,2018.12,309.818365,32
ETP,164.730633,2018.11,162.069814,99
GXC,164.590800,2018.07,207.960600,60
PART,164.476908,2018.01,67.666348,110
LTC,164.402970,2015.07,66.082807,2
HOT,164.161126,2019.02,62.601600,37
VTC,163.853449,2018.03,137.146579,107
DGB,163.210008,2017.08,151.386723,24
WTC,163.009933,2018.08,226.531279,76
THETA,162.308136,2018.06,92.232645,44
STRAT,162.140566,2018.11,152.775279,58
ETP,162.069814,2018.10,167.791617,96
KMD,162.008458,2017.07,90.062978,26
REP,161.569163,2019.02,97.553509,36
PAY,161.495541,2017.11,252.765437,80
DGD,160.835600,2018.08,213.956000,103
PPT,160.182292,2018.09,184.609760,60
ARK,160.056533,2018.07,264.138357,63
DCR,159.956680,2019.03,146.812462,32
STORJ,159.892543,2018.05,109.025306,96
ETN,159.865902,2018.10,50.102466,73
DCR,159.855812,2017.08,156.106548,21
NULS,159.711600,2018.05,81.573600,93
LSK,159.198673,2019.01,164.741792,33
GXC,158.836200,2018.04,239.299200,58
REP,158.623300,2018.11,145.629000,34
GBYTE,158.516218,2017.12,126.667002,92
GAS,158.068584,2018.04,378.957520,108
MITH,157.988626,2018.07,193.183676,129
ETN,157.916586,2018.11,159.865902,76
WAVES,157.592921,2018.12,185.264000,23
RDN,157.346800,2018.02,272.147744,125
BAT,156.576000,2017.06,171.036000,14
NULS,156.186000,2018.06,159.711600,95
DCR,156.106548,2017.07,154.354042,18
PPT,154.891458,2017.09,125.529501,39
OMG,154.775730,2019.02,214.000707,30
BCD,154.696575,2018.12,263.316336,46
ETHOS,154.444600,2018.04,332.098574,140
BNT,154.383983,2018.07,208.275404,93
DCR,154.354042,2017.06,66.296388,16
GXC,154.254600,2018.08,164.590800,61
DGD,153.838200,2017.10,169.425800,62
LTC,153.658445,2016.01,145.149023,3
ZEN,153.219136,2018.05,71.473350,87
DGD,153.090000,2017.07,165.043400,43
SC,153.023627,2017.10,244.176783,36
ZRX,152.938500,2017.09,134.639400,25
STRAT,152.775279,2018.10,168.907670,56
LTC,152.670119,2014.09,234.697395,2
BCN,152.172884,2018.12,238.609512,42
ZEN,151.868232,2018.01,71.569368,73
HOT,151.848044,2019.03,164.161126,37
ZIL,151.700985,2019.02,194.738977,35
TRX,151.486765,2017.11,112.120400,9
DGB,151.386723,2017.07,257.919545,21
MAID,151.318592,2018.07,213.087471,69
CVC,151.220815,2018.05,68.489616,115
ENG,151.008168,2018.06,211.834259,104
DCR,150.900495,2017.11,200.997490,25
PIVX,150.860420,2017.10,180.716276,52
LTC,150.550494,2016.03,136.331472,3
R,150.516918,2018.04,338.135584,59
DRGN,150.438522,2018.06,264.221578,132
CVC,149.855340,2017.09,55.057220,67
MAID,149.755476,2017.08,202.652065,41
LINK,149.725369,2019.03,145.224462,34
WAX,149.695504,2018.03,169.408263,59
GNT,149.479640,2018.10,175.364785,62
LSK,149.301823,2017.06,57.683774,17
FCT,149.282389,2017.10,237.837041,45
SNT,149.202345,2018.09,197.827987,57
ARDR,149.109666,2017.08,194.192515,38
BTS,148.766993,2017.11,203.284378,35
MAID,148.604183,2017.11,202.569248,53
HOT,148.508941,2018.09,83.160664,33
ETN,148.487011,2018.06,185.567473,67
PART,148.147517,2018.05,86.711850,139
MONA,148.116678,2017.11,26.127441,73
KMD,148.080244,2018.09,133.437892,46
NXS,148.069720,2018.06,136.311384,123
ENJ,148.026957,2018.01,20.412813,34
PIVX,147.951048,2017.11,150.860420,58
NXT,147.764079,2018.06,248.998737,118
RDD,147.631115,2018.07,186.869735,98
LTC,147.408312,2016.04,150.550494,3
DGB,147.271649,2018.12,239.297847,39
ZRX,146.991565,2019.02,181.968082,39
KIN,146.859854,2018.06,181.640341,87
SNT,146.828881,2017.07,194.868359,30
DCR,146.812462,2019.02,167.312119,32
WAN,146.208074,2018.09,129.555933,87
CVC,145.785594,2018.02,370.338718,102
STORJ,145.713980,2018.02,307.238045,85
REP,145.629000,2018.10,222.347400,33
LINK,145.224462,2019.02,110.771092,34
LTC,145.149023,2015.12,179.083663,3
FUN,145.011441,2018.07,172.807761,113
XEM,144.774000,2017.04,79.362630,10
KMD,144.762043,2018.11,124.589535,48
KNC,144.565538,2017.12,128.134953,66
BCD,144.244930,2019.01,154.696575,47
DRGN,144.046907,2018.04,358.677198,121
HC,143.967591,2018.09,208.848054,73
STORM,143.869227,2018.06,273.986378,137
ZIL,143.260254,2018.12,280.920002,34
ZIL,143.256227,2019.03,151.700985,35
SNT,143.180014,2017.09,189.156984,37
RDN,143.050701,2018.03,157.346800,127
NXS,142.953459,2017.09,45.654274,70
ZRX,142.900797,2019.03,146.991565,39
XZC,142.851415,2018.06,204.374131,81
VERI,142.169105,2017.10,197.250859,64
SRN,141.986604,2018.05,52.399903,142
CND,141.780463,2018.01,31.263604,101
